Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH02,s0a1b1,0,1,1,17100,-1.167467288848584,-0.6519010284652073,-0.13845386315418934,0.6437680617000137,0.3899070525352294
BMH02,s0a1b2,0,1,2,17700,-1.47757588295087,2.6744377945319746,0.7395481703759164,-0.5315581071063469,0.4223986470525699
BMH02,s0a2b0,0,2,0,14000,-0.20870977338967978,-0.7307539417588581,0.3375710292867539,-0.4727905522085239,-0.25055961505338625
BMH02,s0a2b1,0,2,1,16900,-0.8707589128428308,-0.5670271574531146,0.36816186632734754,0.45858092877361856,0.2933494351520305
BMH02,s1a0b0,1,0,0,12800,-0.22688642197406422,-0.5230816176593669,-0.17475560947348756,-0.8933047878165898,-0.20603307844278537
BMH02,s1a0b1,1,0,1,9300,-0.74475076827629,-1.588195566446247,-0.5198800461170849,0.3456095184387852,-0.5267613900497958
BMH02,s1a0b2,1,0,2,11300,0.26542539850753605,-0.5808789165757154,0.12980483594970338,-0.6479105819356277,-0.20129663405800402
BMH02,s1a1b0,1,1,0,14400,-0.7948618367838929,-1.5390841304904268,-0.048662498521643005,0.05841758320319921,-0.2845136171904984
BMH02,s1a1b1,1,1,1,14300,-0.8779503513128841,-1.0663703533418833,-0.02899595383547786,0.5481759138358205,-0.09586229917240448
BMH02,s1a1b2,1,1,2,16500,-0.13697938839631382,0.5993701633353506,-0.21959279423680758,0.625346848115388,0.20359706539261832
BMH02,s1a2b0,1,2,0,14400,0.4136070279237541,-0.215450770973879,-0.09555863707182125,0.38795324846913487,-0.038389174715372905
BMH02,s1a2b1,1,2,1,14400,0.1323510034029391,0.07202610440176177,-0.7386164334957562,1.4349130189697297,0.5642881827420412
BMH02,s1a2b2,1,2,2,16700,-0.11523233878248917,0.5445721911620053,-0.3894468668853491,0.5872979619502162,0.25702042041933776
BMH02,s2a0b0,2,0,0,13400,0.16178959096804651,-0.19596483885626972,0.14204288611646157,-0.802306897813529,-0.22195630439924224
BMH02,s2a0b1,2,0,1,12500,1.359065151215545,0.44855830438803895,-0.16480189267812392,-0.21396622624855477,-0.052552191462607326
BMH02,s2a0b2,2,0,2,12100,2.1084917643694348,0.8008375490993939,-0.5844597686091433,-0.3039584487868828,-0.07193364486475377
BMH02,s2a1b0,2,1,0,13300,1.2837380339589515,0.6272611760716624,0.22075483299806817,-0.28816609802473897,-0.061455096703098615
BMH02,s2a1b1,2,1,1,13100,1.3598431231989467,2.0098189563228717,0.16173228617420846,-0.0534844907545721,0.11398840122845237
BMH02,s2a1b2,2,1,2,14100,0.4660765738923477,0.22468668416042123,0.12886138068666264,0.5649127621274451,0.08795325553872518
BMH02,s2a2b0,2,2,0,12700,2.3312094121731866,1.1496114600448746,-0.24677114527511004,-0.8346281045940557,-0.11738648790257913
BMH02,s2a2b1,2,2,1,12900,1.0227215503527947,1.0815126732725953,-0.3572246348642599,0.336185106169348,0.09033996182011662
BMH02,s2a2b2,2,2,2,11900,2.7540301717515336,2.39916977223706,-0.3242125093406826,0.7237715119835815,0.2791321232054155
