Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH17,s0a0b0,0,0,0,1,119.29400402772912,-34.09798820786386,-27.95301341884945,6.0254763538694265,2.2843788311626243
BMH17,s0a0b1,0,0,1,1,141.83309326491076,-38.763150896579226,-25.450257754531815,-9.076043000599002,-9.534865304126578
BMH17,s0a0b2,0,0,2,1,143.24663988449768,-86.27661717794292,-23.312631453089274,-2.0315334004530876,22.762856175326654
BMH17,s0a1b0,0,1,0,1,-50.309624665414816,7.954997030899484,-29.89695931770664,-31.205562289187363,19.03113735015803
BMH17,s0a1b1,0,1,1,1,-61.54075952882061,5.698299393339958,-16.090142425123762,-10.410546888055206,17.242043698344116
BMH17,s0a1b2,0,1,2,1,-67.87728558794467,-65.53492616908022,55.92906027638081,15.74542388205102,-2.1988143913591203
BMH17,s0a2b0,0,2,0,1,-69.5513319514173,9.664222496673538,-15.480024644369752,-13.539992520867328,6.480793134315172
BMH17,s0a2b1,0,2,1,1,-82.93579445426188,3.2275523204357546,-9.174242712127553,14.694873804598071,-9.770552968649609
BMH17,s0a2b2,0,2,2,1,-114.3696977702547,-54.61964837539463,98.22932554423504,-43.950479708329055,-19.926342351592524
BMH17,s1a0b0,1,0,0,1,140.08485054410798,-19.03048716790753,-12.594279210600645,1.5985565052916177,-33.16417576889542
BMH17,s1a0b1,1,0,1,1,129.57768918256687,28.78816926854674,10.993117071143498,-1.5306315072832901,-12.091405071846808
BMH17,s1a0b2,1,0,2,1,129.31943165324404,-35.33199424671241,31.183394304619764,14.781777116507044,8.974680163728197
BMH17,s1a1b0,1,1,0,1,-58.12344433739005,9.027516661947201,-36.86060784820943,-5.1739567799015544,-16.45925546116671
BMH17,s1a1b1,1,1,1,1,-52.03595422483355,3.1824569291703795,-23.94002672150786,5.188272950097256,-5.516953581521837
BMH17,s1a1b2,1,1,2,1,-44.61684688116401,13.86880141804006,-22.386671542584907,10.339872470381243,14.535518656335597
BMH17,s1a2b0,1,2,0,1,-73.66818721832767,6.757425364065857,-26.892886560956693,13.909357389277504,-18.346276389662926
BMH17,s1a2b1,1,2,1,1,-71.9322865130572,4.58294084746028,-19.64944251394772,12.001595058038632,-20.295821600361457
BMH17,s1a2b2,1,2,2,1,-56.915424282050616,7.016178496252552,8.257151186462007,25.52620985063142,7.906037627103588
BMH17,s2a0b0,2,0,0,1,85.2903236746802,66.88968251874897,22.4906187177784,-1.1745480880497012,-2.0030847395155127
BMH17,s2a0b1,2,0,1,1,86.15332215092091,83.25179350756662,25.8741491133216,1.111058961522452,-11.073501390977034
BMH17,s2a0b2,2,0,2,1,101.3416490449932,64.79078820583263,62.35233891835988,-11.327404714594191,19.226540010319486
BMH17,s2a1b0,2,1,0,1,-13.173051293467141,11.043092640765037,-42.673907311908756,-36.87816684274594,10.137277787843425
BMH17,s2a1b1,2,1,1,1,-40.495981697665336,6.1323847002076635,-10.430767826498593,-0.35664598930548114,10.155144710471065
BMH17,s2a1b2,2,1,2,1,-51.702812347855335,-0.36576549905572486,35.12134183379328,24.92219692202347,24.294203571593748
BMH17,s2a2b0,2,2,0,1,-53.280597461748236,1.1262358230709688,-16.612201586422668,-20.822644469649564,-3.6402461239789714
BMH17,s2a2b1,2,2,1,1,-55.28583657037081,3.7438488956572926,-6.171488418058462,20.34051117612705,-4.521969423849002
BMH17,s2a2b2,2,2,2,1,-58.32608664160695,-2.725808778143506,15.1390543003997,21.292973758604163,5.5126528508019375
BMH19,s0a0b0,0,0,0,1,-139.20994490721188,-35.64209454392035,3.6452148350086717,12.221303502141042,-10.444883020330701
BMH19,s0a0b1,0,0,1,1,-131.2343968990938,-43.43947595724598,16.789359796560714,2.814076465050885,2.1306727277376076
BMH19,s0a0b2,0,0,2,1,-154.12151449811782,-72.73694328729505,-3.667343204013251,6.6207480680171304,7.573128752355093
BMH19,s0a1b0,0,1,0,1,22.34946352493087,-6.893307285426631,-20.627346461814568,-4.484185343613831,-2.9728117370850655
BMH19,s0a1b1,0,1,1,1,42.22091166077288,-3.958163981738756,1.6602104292582107,-15.73545359978518,15.186530760471522
BMH19,s0a1b2,0,1,2,1,70.06389269296307,-16.737738444975395,50.87353573216995,5.809285061995831,-27.40569156620921
BMH19,s0a2b0,0,2,0,1,52.949526638105546,-27.943760145196244,-48.187120518466735,-12.809737554926736,-1.0431151631667732
BMH19,s0a2b1,0,2,1,1,67.52537827015256,-38.372657247528636,14.449480674550909,-11.9852895763049,7.081874550704106
BMH19,s0a2b2,0,2,2,1,93.22975890712812,-81.36413152636179,81.61134465145454,0.8447373239367985,3.5320997818787725
BMH19,s1a0b0,1,0,0,1,-106.2236584003767,-18.117197649788384,-24.48795071056446,-11.287056400412421,-9.575507001292177
BMH19,s1a0b1,1,0,1,1,-101.03516301750736,36.35654974948109,17.96045590314179,2.5989160768473845,-0.9771517883838228
BMH19,s1a0b2,1,0,2,1,-88.61825499260749,16.63129383393561,13.145801320301194,-7.290517694406777,12.444692181435347
BMH19,s1a1b0,1,1,0,1,29.879076185862097,-1.7027994651640184,-43.95599650186577,6.414294025993854,-10.319482044453084
BMH19,s1a1b1,1,1,1,1,46.395502847591565,1.8082480766483282,-8.6008901747824,-7.2916987044912105,5.768396448728899
BMH19,s1a1b2,1,1,2,1,10.370314497228101,33.362703593865405,11.833387623360563,9.197332487580967,9.022594749848347
BMH19,s1a2b0,1,2,0,1,61.1750638740361,-27.937334527579747,-40.78932608683262,-14.847221703470378,-4.067514863561183
BMH19,s1a2b1,1,2,1,1,55.03119220115254,2.953051277162429,-10.257643539875021,1.5206594448376938,-14.457068843971056
BMH19,s1a2b2,1,2,2,1,48.34142196219452,26.05832140808267,50.8437817307149,7.018659540345757,-11.929329460812745
BMH19,s2a0b0,2,0,0,1,-35.30968417902914,40.46809765099804,-34.546340588918504,-4.815475554919689,-7.789292307075948
BMH19,s2a0b1,2,0,1,1,-37.48245211087963,48.011824308260046,-14.692900456971406,-15.79528242373673,-4.213980294777229
BMH19,s2a0b2,2,0,2,1,-51.1949293684178,92.02766172264928,59.529226749988034,-14.834390331483887,-3.1202033329946044
BMH19,s2a1b0,2,1,0,1,34.20099123547757,4.32402007042254,-58.26689976133895,18.25963833584409,7.190049906601042
BMH19,s2a1b1,2,1,1,1,33.24699315984777,27.35571415234048,-23.20426220469446,14.00111438759939,18.43188346123504
BMH19,s2a1b2,2,1,2,1,21.567710126075443,29.85306296787046,32.33646839080401,14.513278775728246,12.732171762428065
BMH19,s2a2b0,2,2,0,1,55.32755579411783,-9.658723263984093,-28.780426295479497,-1.8164513928261876,-1.0673153922969147
BMH19,s2a2b1,2,2,1,1,47.216602472501094,27.480061285739932,-25.843059441959863,23.04180560237164,-5.221927469765912
BMH19,s2a2b2,2,2,2,1,53.33864232310366,-2.186282771252262,31.229238110264163,-1.8830888179125524,13.511179202752942
BMH20,s0a0b0,0,0,0,1,-111.20054930491553,-4.2334510992395895,-50.70293854632267,28.53593077685337,-4.52618063439567
BMH20,s0a0b1,0,0,1,1,54.051542303281316,-68.42408730759294,-31.8987468025044,-20.44394541208867,-0.13085529639505272
BMH20,s0a0b2,0,0,2,1,-132.43048345953872,-13.0307262319774,-44.19533259168348,0.4704521157451293,16.603166287024706
BMH20,s0a1b0,0,1,0,1,75.05003103134474,-50.96356981971744,-35.623601178572194,-23.6529612065317,-3.7538226477598005
BMH20,s0a1b1,0,1,1,1,76.8641829715668,-99.67832411213186,51.84098517120813,-2.248184133156894,4.3565559745012505
BMH20,s0a1b2,0,1,2,1,-124.24865324731729,-5.2008649057847105,-63.19773277898248,-18.15079155592276,8.008792662221898
BMH20,s0a2b0,0,2,0,1,53.83594993055961,67.7316259245527,-21.050643577872894,38.95021376690438,3.149285335469438
BMH20,s0a2b1,0,2,1,1,61.983800592137925,-86.33155739811217,50.49643468165519,27.26795063202406,13.74006023366037
BMH20,s0a2b2,0,2,2,1,-2.811131701165863,54.2459690140645,-27.920838384878923,2.6188826895222466,-12.85146938124239
BMH20,s1a0b0,1,0,0,1,-149.9199778904847,14.233432274007908,93.83409255826365,-15.406665595124558,19.331864549464115
BMH20,s1a0b1,1,0,1,1,-110.66428125081114,-7.362398333963627,-40.56854866263158,5.226894077272406,14.913528839411764
BMH20,s1a0b2,1,0,2,1,81.63453981633378,78.89924328217289,-28.2298967701608,3.670406118567221,21.432516443782095
BMH20,s1a1b0,1,1,0,1,-161.34207596434052,18.4777239932571,90.55565811492708,-6.954302791536188,-29.758078348084307
BMH20,s1a1b1,1,1,1,1,49.04998032600924,105.57918123591305,12.986603647053286,-19.221010791256457,7.113457952596795
BMH20,s1a1b2,1,1,2,1,107.77853671283687,75.44315030106492,-26.613875369479164,0.2186093539342606,-16.62171298696345
BMH20,s1a2b0,1,2,0,1,82.89268303180133,-58.78460961749926,-18.209509249310525,-25.521108117691675,-5.646566554117972
BMH20,s1a2b1,1,2,1,1,54.27376360524267,16.652066393665713,54.4137611571555,-1.8290845523158807,-14.693001190339174
BMH20,s1a2b2,1,2,2,1,55.39140552977276,-48.99990698161687,5.6333644861273875,31.99115325103075,-6.955379976924009
BMH20,s2a0b0,2,0,0,1,69.99902390493394,-16.216507989753715,-43.29925064660912,7.093590533596264,-9.593257525955256
BMH20,s2a0b1,2,0,1,1,-137.6896143016636,-28.126554092105486,-68.42964332710712,-7.706466851119773,-16.823303495497154
BMH20,s2a0b2,2,0,2,1,-110.25147863790103,-21.316460248739798,-66.12057403595885,0.04842165994332977,1.798599305438652
BMH20,s2a1b0,2,1,0,1,92.06216209855397,-94.04064417904293,19.238476007588122,-21.978674633286857,-6.935288557695691
BMH20,s2a1b1,2,1,1,1,108.92523445873721,68.2288618368581,-24.50397203064221,17.19127332282936,-8.2726230758338
BMH20,s2a1b2,2,1,2,1,54.325156727363826,-59.27531894295422,37.47010860115476,20.88164137387637,17.87436830751107
BMH20,s2a2b0,2,2,0,1,-119.22159160691173,17.767013479080187,97.46435722705672,16.04453244955021,-7.548498593360117
BMH20,s2a2b1,2,2,1,1,19.63193673347142,48.79084894274934,46.91148626622757,-3.317269821181116,1.8650270179077848
BMH20,s2a2b2,2,2,2,1,62.02990759110271,95.93586458284506,29.71977603429925,-33.77948666043689,13.922815355574048
BMH21,s0a0b0,0,0,0,1,141.28141357524447,-33.77884003632208,-15.893348238892099,-24.175041483639127,-0.07754966638831713
BMH21,s0a0b1,0,0,1,1,139.28441393840654,-21.225469383111893,-6.081682319422679,-8.644984121017666,-4.348481926533306
BMH21,s0a0b2,0,0,2,1,158.09545369225194,-67.02538689011637,-12.73529383049241,36.2180144971709,4.0846099004977825
BMH21,s0a1b0,0,1,0,1,-95.95006877009858,-28.799113948864388,-4.733379059277168,-0.4731394463912672,-23.43032178154772
BMH21,s0a1b1,0,1,1,1,-69.43724616804025,18.617861630836305,-9.387251339652014,-10.721705034173382,16.986819624952417
BMH21,s0a1b2,0,1,2,1,-61.08835681477524,-55.387395577061405,36.0167192949959,4.5881959954290625,-8.491857137469257
BMH21,s0a2b0,0,2,0,1,-96.39680798577048,-14.393092274937295,3.303610376173175,-16.04735152533731,6.306258226212376
BMH21,s0a2b1,0,2,1,1,-79.89022083834324,-61.00393723645399,35.397618516283835,-6.373141952100057,9.269818001833645
BMH21,s0a2b2,0,2,2,1,-58.51737750861317,-44.20065079868339,14.290435584801896,-9.70746690946883,-4.917530617103518
BMH21,s1a0b0,1,0,0,1,132.94645469776717,-2.073615068327693,-3.1120275113166103,-21.750660145660092,-2.7307393196896763
BMH21,s1a0b1,1,0,1,1,143.36187399698792,-24.596553261785495,-18.855179185734908,-10.16596848015,-0.9964701613576745
BMH21,s1a0b2,1,0,2,1,129.9632672805302,-16.96503404497856,5.34657063251126,15.604691770726301,8.13869302357764
BMH21,s1a1b0,1,1,0,1,-57.603940953484816,18.392905004383987,-27.25026552416245,5.990619332263729,-0.9176781527055023
BMH21,s1a1b1,1,1,1,1,-59.763398199498965,18.315932584387294,-24.66332946430017,-1.3937936988231925,5.220241565461353
BMH21,s1a1b2,1,1,2,1,-22.82798030854428,4.465563301846375,4.38147523513232,16.485640333123207,-8.7947978356883
BMH21,s1a2b0,1,2,0,1,-72.95617764477369,-9.003547810945225,-7.282254045682044,-11.32474826080206,-12.313060459594613
BMH21,s1a2b1,1,2,1,1,-74.81155215216172,13.51386645991241,-16.256696918400596,18.574342540042668,1.395809005508383
BMH21,s1a2b2,1,2,2,1,-68.38187376826208,-41.36190454850157,28.85693818007481,-15.042375760962992,14.547291802208514
BMH21,s2a0b0,2,0,0,1,80.7180250355966,59.27749038255036,8.381635699724592,-11.818498576699369,-8.813563872821534
BMH21,s2a0b1,2,0,1,1,70.36782851285174,99.86310243839696,43.69487240910178,-22.3980449727683,-0.43513010780827466
BMH21,s2a0b2,2,0,2,1,74.84965420239674,53.99621280994395,29.058810401169247,23.78103974065564,3.1677229651283945
BMH21,s2a1b0,2,1,0,1,-52.904751440696494,23.67528378010971,-25.50482557825833,-7.595245480786352,10.304921477082688
BMH21,s2a1b1,2,1,1,1,-45.56702230693999,27.472594055720958,-26.344118759247678,1.4232253743837027,2.130971597335843
BMH21,s2a1b2,2,1,2,1,-23.303223321485923,24.598963136700952,13.657310444793618,45.191515099315254,3.5002544904989223
BMH21,s2a2b0,2,2,0,1,-65.9208680734155,12.891565252525865,-29.047670765815543,-2.2553127707569685,-1.560350402520844
BMH21,s2a2b1,2,2,1,1,-35.684869587065634,30.607504948717512,7.484646482074868,11.909118476401222,-10.603951093989439
BMH21,s2a2b2,2,2,2,1,-29.862649090063265,14.125695094057471,-2.72332071618239,0.12107546002534851,3.3780708549196192
