Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH10,s2a0b0,2,0,0,5200,0.1455930678136467,0.42636024072873135,0.6929396110616948,-1.5538466728756917,-0.7372779567311116
BMH10,s2a0b1,2,0,1,5200,0.4982861012523376,0.12918507603125629,0.502706659975343,-1.296900751516679,-1.651520339609228
BMH10,s2a0b2,2,0,2,4400,1.3365167861244507,0.3649332560640099,0.9575103795152838,-0.454736948536365,-1.9439138862490766
BMH10,s2a1b0,2,1,0,5700,1.8428425593810849,0.38944741856901016,0.5726230596818845,-0.8138293629637305,0.0977264246428616
BMH10,s2a1b1,2,1,1,4700,1.7408920162549695,0.11470733041680135,0.7605782467798099,0.3806747923396505,1.293599375139212
BMH10,s2a1b2,2,1,2,4700,1.418721985988354,-0.12149913315872023,0.31100531211019794,-0.70138005760401,-0.34377603336851925
BMH10,s2a2b0,2,2,0,5200,1.1017049649900885,0.5293927745545915,0.2820777593498793,-1.1467889255418462,-0.10505114267782543
BMH10,s2a2b1,2,2,1,5300,0.7243249142912817,-0.45004981567741814,0.49156525604132245,-1.7790213593264166,0.2448748438301044
BMH10,s2a2b2,2,2,2,2200,4.659075950694763,1.0575159708986963,0.5195960031259705,2.319003382744283,-0.9645099099491052
BMH13,s0a0b0,0,0,0,4900,-4.641181567254133,-1.8866022112341838,0.5651460730293218,5.083474012597399,0.9964942480718821
BMH13,s0a0b1,0,0,1,5400,-5.697957128705056,-4.133347106697843,0.010958639355610856,1.5486403701711118,-3.558731529341103
BMH13,s0a0b2,0,0,2,5300,-2.4729208467496564,-1.1885470413611556,0.10868718019757737,3.0070807147099563,1.1606429698638538
BMH13,s0a1b0,0,1,0,4300,-4.735000679656383,-2.3096543190020538,-0.5426994064682853,1.8009505454581398,-0.2526263903333207
BMH13,s0a1b1,0,1,1,4200,-2.0605189915534337,-0.32885508609155933,-1.8559201968551544,3.2473468480349768,2.7252748030527956
BMH13,s0a1b2,0,1,2,2800,-0.4364067632375897,0.839330823610998,6.8287205052276585,0.7352649892542573,0.8153752871876949
BMH13,s0a2b0,0,2,0,4200,-3.1917782072660725,-1.6545213053702155,-1.5874228060183424,-1.9401049555031051,-1.9012534005171686
BMH13,s0a2b1,0,2,1,3500,-2.0658075715450273,-0.8133100934710499,-0.6915968266780002,1.111392591447139,1.329985572468176
BMH13,s0a2b2,0,2,2,5700,-4.692977637057893,0.8243976712442626,-3.0049811510639484,2.9398189054281083,0.6209932052403367
BMH13,s1a0b0,1,0,0,4600,-2.9792551664297573,-0.9417889943442141,0.5206375627798452,5.80075892376523,2.1174368686580003
BMH13,s1a0b1,1,0,1,4800,-3.4482300362851297,-2.626682342648008,0.7668628447141753,3.617261292493967,0.09565344474523788
BMH13,s1a0b2,1,0,2,4800,-0.8914735619753803,-0.20409792763619053,0.4873177870684386,4.171168414060331,2.3809688492085415
BMH13,s1a1b0,1,1,0,3900,-1.1288435024684855,-1.8681132451486804,6.567070362709828,0.7721117854997895,-0.4744226271691115
BMH13,s1a1b1,1,1,1,4700,0.03000962017941725,1.322731044057096,4.941571766168955,3.025839228419072,2.318422185871149
BMH13,s1a1b2,1,1,2,4500,1.7486835339555677,1.952443063032194,3.1726184514439226,0.582535346986172,2.2714948013482728
